"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"2615","M. Johnson","M. Johnson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2616","G. Gunter","G. Gunter","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2617","L. Floriea","L. Floriea","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2618","M. Rigerman","M. Rigerman","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2619","J. Kirklin","J. Kirklin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2620","J. Thrash","J. Thrash","WR","CLE","13","","injury-status","Final L 29-33 @ KC","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2621","M. Yarns","M. Yarns","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2622","M. Alexander","M. Alexander","WR","CHI","10","","injury-status","Final L 14-34 @ LAR","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2623","G. Greene","G. Greene","QB","TB","9","","injury-status","Final W 31-29 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2624","C. Holder","C. Holder","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2625","L. Watson","L. Watson","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2626","J. Travis","J. Travis","QB","","","NA","injury-status na","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2627","S. LaPorta","S. LaPorta","TE","DET","9","","injury-status","Final L 33-41 vs SF","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2628","G. Hardison","G. Hardison","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2629","D. Caffrey","D. Caffrey","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2630","J. Banks","J. Banks","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2631","A. Hale","A. Hale","K","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2632","D. Demus","D. Demus","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2633","J. Jackson","J. Jackson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2634","J. Jackson","J. Jackson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2635","G. Calcaterra","G. Calcaterra","TE","PHI","14","","injury-status","Final W 32-6 @ ATL","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2636","M. Riley","M. Riley","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2637","K. Harris","K. Harris","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2638","K. Thompson","K. Thompson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2639","S. Sanders","S. Sanders","QB","CLE","13","","injury-status","Final L 29-33 @ KC","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2640","I. Williams","I. Williams","WR","CIN","10","","injury-status","Final W 27-24 vs MIN","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2641","N. Rourke","N. Rourke","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2642","J. Bobo","J. Bobo","WR","SEA","9","Ques","injury-status questionable","Final W 28-16 @ IND","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2643","J. Holiday","J. Holiday","WR","KC","12","","injury-status","Final W 33-29 vs CLE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2644","M. McNamee","M. McNamee","K","GB","13","","injury-status","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2645","T. Benson","T. Benson","RB","ARI","12","","injury-status","Final W 38-13 @ TEN","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2646","B. Russell","B. Russell","TE","SEA","9","","injury-status","Final W 28-16 @ IND","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2647","M. Williams","M. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2648","D. George","D. George","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2649","D. Blankumsee","D. Blankumsee","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2650","A. Grant","A. Grant","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2651","C. Dowell","C. Dowell","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2652","P. Jarrett","P. Jarrett","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2653","I. Winstead","I. Winstead","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2654","N. Gindorff","N. Gindorff","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2655","C. Jackson","C. Jackson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2656","J. Paddock","J. Paddock","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2657","J. Chisholm","J. Chisholm","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2658","J. Harper","J. Harper","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2659","I. Pacheco","I. Pacheco","RB","KC","12","","injury-status","Final W 33-29 vs CLE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2660","K. Robinson","K. Robinson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2661","T. Swen","T. Swen","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2662","R. Baker","R. Baker","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2663","T. Gordon","T. Gordon","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2664","R. Lombardi","R. Lombardi","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2665","W. Mallory","W. Mallory","TE","IND","14","","injury-status","Final L 16-28 vs SEA","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2666","C. Dicker","C. Dicker","K","LAC","7","","injury-status","Final W 20-16 @ WAS","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2667","C. Peterson","C. Peterson","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2668","C. Allen","C. Allen","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2669","X. Weaver","X. Weaver","WR","ARI","12","","injury-status","Final W 38-13 @ TEN","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2670","M. Washington","M. Washington","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2671","V. Ambrosio","V. Ambrosio","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2672","C. Brayboy","C. Brayboy","WR","JAX","7","","injury-status","Final L 21-37 @ HOU","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2673","M. Pratt","M. Pratt","QB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2674","J. Mayes","J. Mayes","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2675","A. Peasley","A. Peasley","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2676","T. Ford","T. Ford","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2677","D. Holker","D. Holker","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2678","J. FitzPatrick","J. FitzPatrick","TE","GB","13","","injury-status","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2679","H. Hooker","H. Hooker","QB","CAR","13","","injury-status","Final W 19-14 vs NYJ","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2680","L. Jackson","L. Jackson","WR","MIN","7","","injury-status","Final L 24-27 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2681","S. Pinckney","S. Pinckney","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2682","G. Hebert","G. Hebert","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2683","E. All","E. All","TE","CIN","10","PUP","injury-status pup","Final W 27-24 vs MIN","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2684","R. Douglas","R. Douglas","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2685","Z. Kuntz","Z. Kuntz","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2686","K. Jackson","K. Jackson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2687","J. Sterns","J. Sterns","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2688","L. Jones","L. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2689","J. Marshall","J. Marshall","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2690","J. Franklin","J. Franklin","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2691","J. Petaia","J. Petaia","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2692","G. Spivey","G. Spivey","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2693","E. Badger","E. Badger","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2694","E. Krommenhoek","E. Krommenhoek","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2695","M. Wilson","M. Wilson","WR","ARI","12","","injury-status","Final W 38-13 @ TEN","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2696","R. Odunze","R. Odunze","WR","CHI","10","","injury-status","Final L 14-34 @ LAR","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2697","H. Luepke","H. Luepke","RB","DAL","7","","injury-status","Final L 29-31 @ TB","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2698","J. Terry","J. Terry","TE","","","IR","injury-status ir","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2699","S. Carden","S. Carden","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2700","D. Hankins","D. Hankins","RB","CHI","10","IR","injury-status ir","Final L 14-34 @ LAR","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2701","E. Garbers","E. Garbers","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2702","C. Washington","C. Washington","WR","ATL","6","","injury-status","Final L 6-32 vs PHI","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2703","R. Burns","R. Burns","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2704","R. White","R. White","WR","SEA","9","","injury-status","Final W 28-16 @ IND","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2705","L. McConkey","L. McConkey","WR","LAC","7","","injury-status","Final W 20-16 @ WAS","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2706","R. Lewis","R. Lewis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2707","S. Henigan","S. Henigan","QB","JAX","7","","injury-status","Final L 21-37 @ HOU","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2708","T. Snead","T. Snead","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2709","J. Small","J. Small","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2710","R. Mobley","R. Mobley","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2711","M. Coprich","M. Coprich","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2712","C. Kiner","C. Kiner","RB","SF","6","Ques","injury-status questionable","Final W 41-33 @ DET","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2713","I. TeSlaa","I. TeSlaa","WR","DET","9","","injury-status","Final L 33-41 vs SF","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2714","M. Major","M. Major","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2715","J. Jones","J. Jones","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2716","T. Henderson","T. Henderson","RB","NE","14","","injury-status","Final L 16-17 vs MIA","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2717","C. Ryland","C. Ryland","K","ARI","12","","injury-status","Final W 38-13 @ TEN","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2718","A. Jones","A. Jones","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2719","R. Fitzgerald","R. Fitzgerald","K","CAR","13","","injury-status","Final W 19-14 vs NYJ","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2720","J. Scott","J. Scott","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2721","R. Sharp","R. Sharp","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2722","P. LeBlanc","P. LeBlanc","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2723","T. Koontz","T. Koontz","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2724","D. Joyner","D. Joyner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2725","A. Reed","A. Reed","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2726","J. Manton","J. Manton","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2727","D. Durden","D. Durden","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2728","L. Parker","L. Parker","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2729","J. Wright","J. Wright","RB","SEA","9","","injury-status","Final W 28-16 @ IND","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2730","J. Walker","J. Walker","WR","CHI","10","","injury-status","Final L 14-34 @ LAR","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2731","I. Davis","I. Davis","RB","NYJ","6","Ques","injury-status questionable","Final L 14-19 @ CAR","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2732","L. Nichols","L. Nichols","RB","PIT","7","","injury-status","Final W 23-16 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2733","J. Smith-Njigba","J. Smith-Njigba","WR","SEA","9","","injury-status","Final W 28-16 @ IND","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2734","T. Lindsey","T. Lindsey","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2735","D. Dixon","D. Dixon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2736","K. Kieft","K. Kieft","TE","TB","9","","injury-status","Final W 31-29 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2737","R. Mueller","R. Mueller","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2738","T. Pitts","T. Pitts","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2739","T. Clark","T. Clark","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2740","G. Holmes","G. Holmes","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2741","K. Vidal","K. Vidal","RB","LAC","7","","injury-status","Final W 20-16 @ WAS","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2742","J. Conyers","J. Conyers","TE","MIA","14","IR","injury-status ir","Final W 17-16 @ NE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2743","E. Brun","E. Brun","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2744","B. Bates","B. Bates","TE","CLE","13","","injury-status","Final L 29-33 @ KC","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2745","D. Deese","D. Deese","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2746","A. Coxson","A. Coxson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2747","J. Smith","J. Smith","WR","","","IR","injury-status ir","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2748","A. Boone","A. Boone","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2749","S. Houma","S. Houma","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2750","D. Laube","D. Laube","RB","LV","8","","injury-status","Final W 33-27 vs BAL","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2751","C. Brooks","C. Brooks","RB","GB","13","","injury-status","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2752","J. Edwards","J. Edwards","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-","-"
