"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"2485","S. Thompson","S. Thompson","QB","PIT","7","","injury-status","Final W 23-16 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"2486","C. Schrader","C. Schrader","RB","LAR","11","","injury-status","Final W 34-14 vs CHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2487","W. Marks","W. Marks","RB","HOU","10","","injury-status","Final W 37-21 vs JAX","-","-","-","-","-","-","-","-","-","-","-","-"
"2488","T. Owens","T. Owens","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2489","T. Welch","T. Welch","TE","NO","6","","injury-status","Final W 38-3 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2490","K. Johnson","K. Johnson","RB","PIT","7","","injury-status","Final W 23-16 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"2491","T. Harris","T. Harris","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2492","B. Pierre","B. Pierre","TE","CAR","13","","injury-status","Final W 19-14 vs NYJ","-","-","-","-","-","-","-","-","-","-","-","-"
"2493","D. Bellinger","D. Bellinger","TE","NYG","10","","injury-status","Final L 13-27 vs DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2494","E. Cooks","E. Cooks","WR","PHI","14","","injury-status","Final W 32-6 @ ATL","-","-","-","-","-","-","-","-","-","-","-","-"
"2495","B. Corum","B. Corum","RB","LAR","11","","injury-status","Final W 34-14 vs CHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2496","B. Lewis","B. Lewis","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2497","N. Williams","N. Williams","WR","DEN","11","","injury-status","Final W 27-13 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"2498","T. Badie","T. Badie","RB","DEN","11","","injury-status","Final W 27-13 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"2499","L. Scott","L. Scott","RB","BAL","8","","injury-status","Final L 27-33 @ LV","-","-","-","-","-","-","-","-","-","-","-","-"
"2500","C. Dunn","C. Dunn","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2501","D. Williams","D. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2502","T. Brooks","T. Brooks","RB","CIN","10","","injury-status","Final W 27-24 vs MIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2503","K. Mitchell","K. Mitchell","RB","BAL","8","","injury-status","Final L 27-33 @ LV","-","-","-","-","-","-","-","-","-","-","-","-"
"2504","D. Estrada","D. Estrada","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2505","Z. Mitchell-Paden","Z. Mitchell-Paden","TE","BAL","8","","injury-status","Final L 27-33 @ LV","-","-","-","-","-","-","-","-","-","-","-","-"
"2506","T. Turner","T. Turner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2507","C. Powell","C. Powell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2508","B. Allen","B. Allen","RB","NYJ","6","","injury-status","Final L 14-19 @ CAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2509","H. Hall","H. Hall","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2510","T. Johnson","T. Johnson","TE","NYG","10","","injury-status","Final L 13-27 vs DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2511","J. Haener","J. Haener","QB","NO","6","","injury-status","Final W 38-3 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2512","T. Kraft","T. Kraft","TE","GB","13","","injury-status","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"2513","D. Jackson","D. Jackson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2514","T. James","T. James","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2515","J. Barbon","J. Barbon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2516","E. Collins","E. Collins","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2517","S. Conner","S. Conner","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2518","C. Cordeiro","C. Cordeiro","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2519","J. Haggins","J. Haggins","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2520","M. Severance","M. Severance","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2521","C. Lohner","C. Lohner","TE","DEN","11","","injury-status","Final W 27-13 @ NYG","-","-","-","-","-","-","-","-","-","-","-","-"
"2522","R. Wilson","R. Wilson","WR","PIT","7","","injury-status","Final W 23-16 @ BUF","-","-","-","-","-","-","-","-","-","-","-","-"
"2523","M. Tipton","M. Tipton","WR","NO","6","","injury-status","Final W 38-3 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2524","B. Westfield","B. Westfield","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2525","V. Johnson","V. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2526","F. Harper","F. Harper","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2527","T. Wolff","T. Wolff","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2528","L. McCaffrey","L. McCaffrey","WR","WAS","9","","injury-status","Final L 16-20 vs LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"2529","M. Landers","M. Landers","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2530","G. Bell","G. Bell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2531","Q. Skinner","Q. Skinner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2532","J. Mason","J. Mason","RB","MIN","7","","injury-status","Final L 24-27 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2533","D. Davis","D. Davis","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2534","R. Bell","R. Bell","WR","DET","9","","injury-status","Final L 33-41 vs SF","-","-","-","-","-","-","-","-","-","-","-","-"
"2535","H. Litwin","H. Litwin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2536","T. Ferguson","T. Ferguson","TE","LAR","11","","injury-status","Final W 34-14 vs CHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2537","B. Young","B. Young","QB","CAR","13","","injury-status","Final W 19-14 vs NYJ","-","-","-","-","-","-","-","-","-","-","-","-"
"2538","S. Watts","S. Watts","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2539","J. Podlesny","J. Podlesny","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2540","R. Coe","R. Coe","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2541","M. Borghi","M. Borghi","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2542","E. Egbuka","E. Egbuka","WR","TB","9","","injury-status","Final W 31-29 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2543","R. Pearsall","R. Pearsall","WR","SF","6","","injury-status","Final W 41-33 @ DET","-","-","-","-","-","-","-","-","-","-","-","-"
"2544","T. Stewart","T. Stewart","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2545","J. Moore","J. Moore","WR","CIN","10","","injury-status","Final W 27-24 vs MIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2546","G. Brkic","G. Brkic","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2547","B. Braylon","B. Braylon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2548","A. Cruickshank","A. Cruickshank","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2549","G. Bartholomew","G. Bartholomew","TE","MIN","7","PUP","injury-status pup","Final L 24-27 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2550","O. Wilson","O. Wilson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2551","S. Stilianos","S. Stilianos","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2552","L. Havrisik","L. Havrisik","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2553","A. Kelly","A. Kelly","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2554","Z. Malone","Z. Malone","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2555","D. Parham","D. Parham","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2556","E. Fernea","E. Fernea","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2557","J. McAtamney","J. McAtamney","K","NYG","10","","injury-status","Final L 13-27 vs DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"2558","T. Mack","T. Mack","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2559","I. Guerendo","I. Guerendo","RB","SF","6","","injury-status","Final W 41-33 @ DET","-","-","-","-","-","-","-","-","-","-","-","-"
"2560","N. King","N. King","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2561","D. Fleming","D. Fleming","WR","MIN","7","","injury-status","Final L 24-27 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2562","J. Bonds","J. Bonds","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2563","J. Newton","J. Newton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2564","T. Mellott","T. Mellott","WR","NO","6","","injury-status","Final W 38-3 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2565","E. Lee","E. Lee","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2566","T. Harris","T. Harris","WR","LAC","7","Ques","injury-status questionable","Final W 20-16 @ WAS","-","-","-","-","-","-","-","-","-","-","-","-"
"2567","W. Levis","W. Levis","QB","TEN","13","IR","injury-status ir","Final L 13-38 vs ARI","-","-","-","-","-","-","-","-","-","-","-","-"
"2568","N. Carter","N. Carter","RB","ATL","6","","injury-status","Final L 6-32 vs PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2569","E. Ruffin","E. Ruffin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2570","T. Davis-Price","T. Davis-Price","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2571","C. Watson","C. Watson","WR","GB","13","PUP","injury-status pup","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"2572","S. Tucker","S. Tucker","RB","TB","9","","injury-status","Final W 31-29 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2573","K. Akharaiyi","K. Akharaiyi","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2574","T. Pennix","T. Pennix","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2575","N. Sciba","N. Sciba","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2576","A. Szmyt","A. Szmyt","K","CLE","13","","injury-status","Final L 29-33 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"2577","J. Hall","J. Hall","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2578","T. Warren","T. Warren","TE","IND","14","","injury-status","Final L 16-28 vs SEA","-","-","-","-","-","-","-","-","-","-","-","-"
"2579","E. Jones","E. Jones","QB","ATL","6","IR","injury-status ir","Final L 6-32 vs PHI","-","-","-","-","-","-","-","-","-","-","-","-"
"2580","M. Pline","M. Pline","TE","NO","6","IR","injury-status ir","Final W 38-3 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2581","D. Thompson-Robinson","D. Thompson-Robinson","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2582","J. Matocha","J. Matocha","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2583","D. Porter","D. Porter","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2584","M. Colburn","M. Colburn","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2585","C. Rambo","C. Rambo","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2586","C. Shudak","C. Shudak","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2587","T. Shough","T. Shough","QB","NO","6","","injury-status","Final W 38-3 vs GB","-","-","-","-","-","-","-","-","-","-","-","-"
"2588","B. Strange","B. Strange","TE","JAX","7","","injury-status","Final L 21-37 @ HOU","-","-","-","-","-","-","-","-","-","-","-","-"
"2589","B. Nesbit","B. Nesbit","TE","MIN","7","","injury-status","Final L 24-27 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2590","M. Hiers","M. Hiers","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2591","T. Hairston","T. Hairston","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2592","S. Clifford","S. Clifford","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2593","K. Lynch-Adams","K. Lynch-Adams","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2594","D. Campbell","D. Campbell","WR","CAR","13","","injury-status","Final W 19-14 vs NYJ","-","-","-","-","-","-","-","-","-","-","-","-"
"2595","J. McMillan","J. McMillan","WR","TB","9","IR","injury-status ir","Final W 31-29 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2596","D. Prince","D. Prince","RB","NE","14","IR","injury-status ir","Final L 16-17 vs MIA","-","-","-","-","-","-","-","-","-","-","-","-"
"2597","C. Lewis","C. Lewis","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2598","J. Moody","J. Moody","K","SF","6","","injury-status","Final W 41-33 @ DET","-","-","-","-","-","-","-","-","-","-","-","-"
"2599","B. Smith","B. Smith","RB","KC","12","","injury-status","Final W 33-29 vs CLE","-","-","-","-","-","-","-","-","-","-","-","-"
"2600","M. Foster","M. Foster","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2601","L. Winningham","L. Winningham","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2602","S. Days","S. Days","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2603","D. Wicks","D. Wicks","WR","GB","13","Ques","injury-status questionable","Final L 3-38 @ NO","-","-","-","-","-","-","-","-","-","-","-","-"
"2604","L. Burden","L. Burden","WR","CHI","10","","injury-status","Final L 14-34 @ LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2605","B. Thompson","B. Thompson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2606","J. Nailor","J. Nailor","WR","MIN","7","Ques","injury-status questionable","Final L 24-27 @ CIN","-","-","-","-","-","-","-","-","-","-","-","-"
"2607","D. Douglas","D. Douglas","WR","NE","14","","injury-status","Final L 16-17 vs MIA","-","-","-","-","-","-","-","-","-","-","-","-"
"2608","S. Schnee","S. Schnee","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2609","N. Muse","N. Muse","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2610","B. Covey","B. Covey","WR","PHI","14","","injury-status","Final W 32-6 @ ATL","-","-","-","-","-","-","-","-","-","-","-","-"
"2611","Q. Conley","Q. Conley","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2612","J. Saylors","J. Saylors","RB","DET","9","","injury-status","Final L 33-41 vs SF","-","-","-","-","-","-","-","-","-","-","-","-"
"2613","I. Gathings","I. Gathings","TE","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2614","T. Tagovailoa","T. Tagovailoa","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2615","M. Johnson","M. Johnson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2616","G. Gunter","G. Gunter","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2617","L. Floriea","L. Floriea","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2618","M. Rigerman","M. Rigerman","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2619","J. Kirklin","J. Kirklin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2620","J. Thrash","J. Thrash","WR","CLE","13","","injury-status","Final L 29-33 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"2621","M. Yarns","M. Yarns","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2622","M. Alexander","M. Alexander","WR","CHI","10","","injury-status","Final L 14-34 @ LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"2623","G. Greene","G. Greene","QB","TB","9","","injury-status","Final W 31-29 vs DAL","-","-","-","-","-","-","-","-","-","-","-","-"
"2624","C. Holder","C. Holder","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"2625","L. Watson","L. Watson","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
