"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"181","D. Slayton","D. Slayton","WR","NYG","14","","injury-status","Final L 6-28 vs MIN","90","2","17","-","39","71","573","2","-","-","-","-"
"182","Miami. Dolphins","Miami. Dolphins","DEF","MIA","12","","injury-status","Final W 20-17 vs JAX","92","-","-","-","-","-","-","-","-","-","-","-"
"183","Houston. Texans","Houston. Texans","DEF","HOU","6","","injury-status","Final W 29-27 @ IND","148","-","-","-","-","-","-","-","-","-","-","-"
"184","Detroit. Lions","Detroit. Lions","DEF","DET","8","","injury-status","Final W 26-20 vs LAR","136","-","-","-","-","-","-","-","-","-","-","-"
"185","E. Elliott","E. Elliott","RB","","","","injury-status","BYE","51","74","226","3","12","15","69","-","-","-","-","-"
"186","A. Gibson","A. Gibson","RB","NE","14","","injury-status","Final W 16-10 @ CIN","90","120","538","1","23","29","206","-","-","-","-","-"
"187","G. Dortch","G. Dortch","WR","ARI","8","","injury-status","Final L 28-34 @ BUF","69","5","31","-","37","50","342","3","-","-","-","-"
"188","H. Butker","H. Butker","K","KC","10","","injury-status","Final W 27-20 vs BAL","94","-","-","-","-","-","-","-","-","-","-","-"
"189","K. Coleman","K. Coleman","WR","BUF","7","","injury-status","Final W 34-28 vs ARI","97","1","9","-","29","57","556","4","-","-","-","-"
"190","Seattle. Seahawks","Seattle. Seahawks","DEF","SEA","8","","injury-status","Final W 26-20 vs DEN","149","-","-","-","-","-","-","-","-","-","-","-"
"191","Philadelphia. Eagles","Philadelphia. Eagles","DEF","PHI","9","","injury-status","Final W 34-29 vs GB","153","-","-","-","-","-","-","-","-","-","-","-"
"192","T. Chandler","T. Chandler","RB","MIN","6","","injury-status","Final W 28-6 @ NYG","25","56","182","-","6","6","42","-","-","-","-","-"
"193","Chicago. Bears","Chicago. Bears","DEF","CHI","5","","injury-status","Final W 24-17 vs TEN","137","-","-","-","-","-","-","-","-","-","-","-"
"194","C. Otton","C. Otton","TE","TB","9","Ques","injury-status questionable","Final W 37-20 vs WAS","109","1","-4","-","59","87","600","4","-","-","-","-"
"195","J. Tolbert","J. Tolbert","WR","DAL","10","","injury-status","Final W 33-17 @ CLE","128","-","-","-","49","79","610","7","-","-","-","-"
"196","B. Aubrey","B. Aubrey","K","DAL","10","","injury-status","Final W 33-17 @ CLE","185","-","-","-","-","-","-","-","-","-","-","-"
"197","New England. Patriots","New England. Patriots","DEF","NE","14","","injury-status","Final W 16-10 @ CIN","74","-","-","-","-","-","-","-","-","-","-","-"
"198","Las Vegas. Raiders","Las Vegas. Raiders","DEF","LV","8","","injury-status","Final L 10-22 @ LAC","77","-","-","-","-","-","-","-","-","-","-","-"
"199","Los Angeles. Chargers","Los Angeles. Chargers","DEF","LAC","12","","injury-status","Final W 22-10 vs LV","136","-","-","-","-","-","-","-","-","-","-","-"
"200","Green Bay. Packers","Green Bay. Packers","DEF","GB","5","","injury-status","Final L 29-34 @ PHI","162","-","-","-","-","-","-","-","-","-","-","-"
"201","Z. Charbonnet","Z. Charbonnet","RB","SEA","8","","injury-status","Final W 26-20 vs DEN","166","135","569","8","42","52","340","1","-","-","-","-"
"202","I. Likely","I. Likely","TE","BAL","7","Ques","injury-status questionable","Final L 20-27 @ KC","102","-","-","-","42","58","477","6","-","-","-","-"
"203","New Orleans. Saints","New Orleans. Saints","DEF","NO","11","","injury-status","Final W 47-10 vs CAR","110","-","-","-","-","-","-","-","-","-","-","-"
"204","Jacksonville. Jaguars","Jacksonville. Jaguars","DEF","JAX","8","","injury-status","Final L 17-20 @ MIA","75","-","-","-","-","-","-","-","-","-","-","-"
"205","Cincinnati. Bengals","Cincinnati. Bengals","DEF","CIN","10","","injury-status","Final L 10-16 vs NE","115","-","-","-","-","-","-","-","-","-","-","-"
"206","Atlanta. Falcons","Atlanta. Falcons","DEF","ATL","5","","injury-status","Final L 10-18 vs PIT","108","-","-","-","-","-","-","-","-","-","-","-"
"207","J. Whittington","J. Whittington","WR","LAR","8","","injury-status","Final L 20-26 @ DET","43","2","12","-","22","28","293","-","-","-","-","-"
"208","Tennessee. Titans","Tennessee. Titans","DEF","TEN","10","","injury-status","Final L 17-24 @ CHI","78","-","-","-","-","-","-","-","-","-","-","-"
"209","Tampa Bay. Buccaneers","Tampa Bay. Buccaneers","DEF","TB","9","","injury-status","Final W 37-20 vs WAS","118","-","-","-","-","-","-","-","-","-","-","-"
"210","Minnesota. Vikings","Minnesota. Vikings","DEF","MIN","6","","injury-status","Final W 28-6 @ NYG","171","-","-","-","-","-","-","-","-","-","-","-"
"211","J. Polk","J. Polk","WR","NE","14","IR","injury-status ir","Final W 16-10 @ CIN","27","1","-","-","12","33","87","2","-","-","-","-"
"212","T. Kraft","T. Kraft","TE","GB","5","","injury-status","Final L 29-34 @ PHI","137","3","6","-","50","70","707","7","-","-","-","-"
"213","A. Lazard","A. Lazard","WR","NYJ","9","Ques","injury-status questionable","Final L 19-32 @ SF","108","-","-","-","37","60","530","6","-","1","-","-"
"214","Y. Koo","Y. Koo","K","ATL","5","","injury-status","Final L 10-18 vs PIT","111","-","-","-","-","-","-","-","-","-","-","-"
"215","Los Angeles. Rams","Los Angeles. Rams","DEF","LAR","8","","injury-status","Final L 20-26 @ DET","127","-","-","-","-","-","-","-","-","-","-","-"
"216","G. Zuerlein","G. Zuerlein","K","NYJ","9","Ques","injury-status questionable","Final L 19-32 @ SF","34","-","-","-","-","-","-","-","-","-","-","-"
"217","Washington. Commanders","Washington. Commanders","DEF","WAS","12","","injury-status","Final L 20-37 @ TB","104","-","-","-","-","-","-","-","-","-","-","-"
"218","New York. Giants","New York. Giants","DEF","NYG","14","","injury-status","Final L 6-28 vs MIN","107","-","-","-","-","-","-","-","-","-","-","-"
"219","Indianapolis. Colts","Indianapolis. Colts","DEF","IND","11","","injury-status","Final L 27-29 vs HOU","109","-","-","-","-","-","-","-","-","-","-","-"
"220","Carolina. Panthers","Carolina. Panthers","DEF","CAR","14","","injury-status","Final L 10-47 @ NO","48","-","-","-","-","-","-","-","-","-","-","-"
"221","C. Dicker","C. Dicker","K","LAC","12","","injury-status","Final W 22-10 vs LV","173","-","-","-","-","-","-","-","-","-","-","-"
"222","K. Fairbairn","K. Fairbairn","K","HOU","6","","injury-status","Final W 29-27 @ IND","164","-","-","-","-","-","-","-","-","-","-","-"
"223","Denver. Broncos","Denver. Broncos","DEF","DEN","12","","injury-status","Final L 20-26 @ SEA","190","-","-","-","-","-","-","-","-","-","-","-"
"224","N. Fant","N. Fant","TE","SEA","8","","injury-status","Final W 26-20 vs DEN","80","-","-","-","48","64","500","1","-","-","-","-"
"225","J. Smith-Schuster","J. Smith-Schuster","WR","KC","10","","injury-status","Final W 27-20 vs BAL","44","-","-","-","18","26","231","2","-","-","-","-"
"226","J. Moody","J. Moody","K","SF","14","","injury-status","Final W 32-19 vs NYJ","107","-","-","-","-","-","-","-","-","-","-","-"
"227","Arizona. Cardinals","Arizona. Cardinals","DEF","ARI","8","","injury-status","Final L 28-34 @ BUF","116","-","-","-","-","-","-","-","-","-","-","-"
"228","N. Brown","N. Brown","WR","WAS","12","Ques","injury-status questionable","Final L 20-37 @ TB","69","-","-","-","35","56","453","1","-","-","-","-"
"229","T. Conklin","T. Conklin","TE","NYJ","9","","injury-status","Final L 19-32 @ SF","96","1","-","-","51","72","449","4","-","-","-","-"
"230","J. Sanders","J. Sanders","K","MIA","12","IR","injury-status ir","Final W 20-17 vs JAX","160","-","-","-","-","-","-","-","-","-","-","-"
"231","J. Elliott","J. Elliott","K","PHI","9","","injury-status","Final W 34-29 vs GB","132","-","-","-","-","-","-","-","-","-","-","-"
"232","D. Hopkins","D. Hopkins","K","CLE","9","","injury-status","Final L 17-33 vs DAL","72","-","-","-","-","-","-","-","-","-","-","-"
"233","J. Bates","J. Bates","K","DET","8","","injury-status","Final W 26-20 vs LAR","155","-","-","-","-","-","-","-","-","-","-","-"
"234","A. Mitchell","A. Mitchell","WR","IND","11","","injury-status","Final L 27-29 vs HOU","40","4","6","-","23","55","312","-","1","1","24","-"
"235","B. Allen","B. Allen","RB","NYJ","9","","injury-status","Final L 19-32 @ SF","76","92","334","2","19","27","148","1","-","-","-","-"
"236","T. Bass","T. Bass","K","BUF","7","","injury-status","Final W 34-28 vs ARI","136","-","-","-","-","-","-","-","-","-","-","-"
"237","B. Narveson","B. Narveson","K","","","","injury-status","BYE","53","-","-","-","-","-","-","-","-","-","-","-"
"238","J. Karty","J. Karty","K","LAR","8","","injury-status","Final L 20-26 @ DET","126","-","-","-","-","-","-","-","-","-","-","-"
"239","J. Mason","J. Mason","RB","SF","14","","injury-status","Final W 32-19 vs NYJ","107","153","789","3","11","14","91","-","-","-","-","-"
"240","C. Parkinson","C. Parkinson","TE","LAR","8","","injury-status","Final L 20-26 @ DET","50","-","-","-","30","49","294","1","-","-","-","-"
"241","K. Bourne","K. Bourne","WR","NE","14","Ques","injury-status questionable","Final W 16-10 @ CIN","51","1","6","-","28","38","305","1","-","1","-","-"
"242","D. Carlson","D. Carlson","K","LV","8","","injury-status","Final L 10-22 @ LAC","137","-","-","-","-","-","-","-","-","-","-","-"
"243","C. Santos","C. Santos","K","CHI","5","","injury-status","Final W 24-17 vs TEN","104","-","-","-","-","-","-","-","-","-","-","-"
"244","J. Reynolds","J. Reynolds","WR","JAX","8","","injury-status","Final L 17-20 @ MIA","32","-","-","-","13","24","194","1","-","-","-","-"
"245","K. Hunt","K. Hunt","RB","KC","10","","injury-status","Final W 27-20 vs BAL","144","200","728","7","23","32","176","-","-","-","-","-"
"246","A. Iosivas","A. Iosivas","WR","CIN","10","","injury-status","Final L 10-16 vs NE","102","-","-","-","36","61","479","6","-","-","-","-"
"247","T. Burks","T. Burks","WR","TEN","10","IR","injury-status ir","Final L 17-24 @ CHI","6","2","1","-","4","8","34","-","-","-","-","-"
"248","M. Gay","M. Gay","K","IND","11","","injury-status","Final L 27-29 vs HOU","133","-","-","-","-","-","-","-","-","-","-","-"
"249","T. Franklin","T. Franklin","WR","DEN","12","","injury-status","Final L 20-26 @ SEA","53","2","8","-","28","53","263","2","-","-","-","-"
"250","L. McCaffrey","L. McCaffrey","WR","WAS","12","","injury-status","Final L 20-37 @ TB","26","-","-","-","18","24","168","-","-","-","-","-"
"251","C. McLaughlin","C. McLaughlin","K","TB","9","","injury-status","Final W 37-20 vs WAS","160","-","-","-","-","-","-","-","-","-","-","-"
"252","C. Boswell","C. Boswell","K","PIT","5","","injury-status","Final W 18-10 @ ATL","188","-","-","-","-","-","-","-","-","-","-","-"
"253","M. Prater","M. Prater","K","ARI","8","Ques","injury-status questionable","Final L 28-34 @ BUF","33","-","-","-","-","-","-","-","-","-","-","-"
"254","T. Patrick","T. Patrick","WR","DET","8","","injury-status","Final W 26-20 vs LAR","76","-","-","-","33","44","394","3","-","-","-","-"
"255","B. Corum","B. Corum","RB","LAR","8","","injury-status","Final L 20-26 @ DET","30","58","207","-","7","8","58","-","-","-","-","-"
"256","B. Grupe","B. Grupe","K","NO","11","","injury-status","Final W 47-10 vs CAR","125","-","-","-","-","-","-","-","-","-","-","-"
"257","J. Dotson","J. Dotson","WR","PHI","9","","injury-status","Final W 34-29 vs GB","32","1","13","-","19","33","216","-","-","-","-","-"
"258","J. Myers","J. Myers","K","SEA","8","","injury-status","Final W 26-20 vs DEN","133","-","-","-","-","-","-","-","-","-","-","-"
"259","W. Reichard","W. Reichard","K","MIN","6","","injury-status","Final W 28-6 @ NYG","125","-","-","-","-","-","-","-","-","-","-","-"
"260","C. Little","C. Little","K","JAX","8","","injury-status","Final L 17-20 @ MIA","124","-","-","-","-","-","-","-","-","-","-","-"
"261","E. Wilson","E. Wilson","RB","GB","5","","injury-status","Final L 29-34 @ PHI","91","103","502","4","11","14","48","1","-","-","-","-"
"262","T. Boyd","T. Boyd","WR","TEN","10","","injury-status","Final L 17-24 @ CHI","59","1","3","-","39","57","390","-","-","1","-","-"
"263","W. Lutz","W. Lutz","K","DEN","12","","injury-status","Final L 20-26 @ SEA","157","-","-","-","-","-","-","-","-","-","-","-"
"264","O. Zaccheaus","O. Zaccheaus","WR","WAS","12","","injury-status","Final L 20-37 @ TB","87","1","8","-","45","64","506","3","-","-","-","-"
"265","J. Hill","J. Hill","RB","BAL","7","","injury-status","Final L 20-27 @ KC","106","47","228","1","42","51","383","3","-","-","-","-"
"266","M. Lloyd","M. Lloyd","RB","GB","5","IR","injury-status ir","Final L 29-34 @ PHI","2","6","15","-","1","1","3","-","-","-","-","-"
"267","R. McCloud","R. McCloud","WR","ATL","5","","injury-status","Final L 10-18 vs PIT","106","10","79","-","62","87","686","1","-","-","-","-"
"268","C. York","C. York","K","CIN","10","","injury-status","Final L 10-16 vs NE","41","-","-","-","-","-","-","-","-","-","-","-"
"269","E. Moore","E. Moore","WR","CLE","9","","injury-status","Final L 17-33 vs DAL","90","1","1","-","61","102","538","1","-","-","-","-"
"270","J. Slye","J. Slye","K","NE","14","","injury-status","Final W 16-10 @ CIN","112","-","-","-","-","-","-","-","-","-","-","-"
"271","C. Samuel","C. Samuel","WR","BUF","7","Ques","injury-status questionable","Final W 34-28 vs ARI","48","5","14","-","31","46","253","1","-","-","-","-"
"272","K. Boutte","K. Boutte","WR","NE","14","","injury-status","Final W 16-10 @ CIN","100","-","-","-","43","68","589","3","-","-","-","-"
"273","S. Tucker","S. Tucker","RB","TB","9","","injury-status","Final W 37-20 vs WAS","63","50","308","2","9","12","109","1","-","-","-","-"
"274","O. Beckham","O. Beckham","WR","","","","injury-status","BYE","10","-","-","-","9","18","55","-","-","-","-","-"
"275","N. Folk","N. Folk","K","TEN","10","","injury-status","Final L 17-24 @ CHI","107","-","-","-","-","-","-","-","-","-","-","-"
"276","G. Gano","G. Gano","K","NYG","14","","injury-status","Final L 6-28 vs MIN","48","-","-","-","-","-","-","-","-","-","-","-"
"277","M. Gesicki","M. Gesicki","TE","CIN","10","Ques","injury-status questionable","Final L 10-16 vs NE","108","-","-","-","65","83","665","2","-","-","-","-"
"278","K. Vidal","K. Vidal","RB","LAC","12","","injury-status","Final W 22-10 vs LV","29","43","155","-","5","9","62","1","-","-","-","-"
"279","J. Burton","J. Burton","WR","CIN","10","Ques","injury-status questionable","Final L 10-16 vs NE","13","-","-","-","4","14","107","-","-","-","-","-"
"280","E. Pineiro","E. Pineiro","K","CAR","14","","injury-status","Final L 10-47 @ NO","101","-","-","-","-","-","-","-","-","-","-","-"
"281","J. Winston","J. Winston","QB","CLE","9","","injury-status","Final L 17-33 vs DAL","138","25","83","1","-","-","-","-","181","296","2121","13"
"282","D. Chark","D. Chark","WR","LAC","12","","injury-status","Final W 22-10 vs LV","11","-","-","-","4","10","31","1","-","-","-","-"
"283","D. Walker","D. Walker","WR","BAL","7","","injury-status","Final L 20-27 @ KC","9","-","-","-","1","3","21","1","-","-","-","-"
"284","A. Dalton","A. Dalton","QB","CAR","14","Ques","injury-status questionable","Final L 10-47 @ NO","63","11","34","-","-","-","-","-","106","160","989","7"
"285","J. Smith","J. Smith","TE","MIA","12","Ques","injury-status questionable","Final W 20-17 vs JAX","176","2","-1","-","88","111","884","8","-","-","-","-"
"286","Z. Ertz","Z. Ertz","TE","WAS","12","","injury-status","Final L 20-37 @ TB","143","-","-","-","66","91","654","7","-","-","-","-"
"287","A. Seibert","A. Seibert","K","WAS","12","Ques","injury-status questionable","Final L 20-37 @ TB","110","-","-","-","-","-","-","-","-","-","-","-"
"288","A. Pierce","A. Pierce","WR","IND","11","","injury-status","Final L 27-29 vs HOU","143","-","-","-","37","69","824","7","-","-","-","-"
"289","Z. Jones","Z. Jones","WR","ARI","8","","injury-status","Final L 28-34 @ BUF","12","-","-","-","8","11","84","-","-","-","-","-"
"290","D. Pierce","D. Pierce","RB","HOU","6","","injury-status","Final W 29-27 @ IND","42","40","293","2","2","4","2","-","-","-","-","-"
"291","J. Johnson","J. Johnson","TE","NO","11","","injury-status","Final W 47-10 vs CAR","96","-","-","-","50","66","548","3","-","-","-","-"
"292","J. Williams","J. Williams","RB","NO","11","","injury-status","Final W 47-10 vs CAR","33","48","164","1","9","11","57","-","-","-","-","-"
"293","S. Perine","S. Perine","RB","KC","10","","injury-status","Final W 27-20 vs BAL","68","20","92","1","28","35","322","1","-","-","-","-"
"294","J. Sanders","J. Sanders","TE","CAR","14","","injury-status","Final L 10-47 @ NO","56","-","-","-","33","43","342","1","-","-","-","-"
"295","C. Okonkwo","C. Okonkwo","TE","TEN","10","","injury-status","Final L 17-24 @ CHI","86","1","17","-","52","70","479","2","-","-","-","-"
"296","T. Johnson","T. Johnson","TE","NYG","14","","injury-status","Final L 6-28 vs MIN","54","-","-","-","29","43","331","1","-","-","-","-"
"297","N. Gray","N. Gray","TE","KC","10","","injury-status","Final W 27-20 vs BAL","93","1","-4","-","40","49","437","5","-","-","-","-"
"298","N. Westbrook-Ikhine","N. Westbrook-Ikhine","WR","TEN","10","","injury-status","Final L 17-24 @ CHI","120","-","-","-","32","60","497","9","-","-","-","-"
"299","E. All","E. All","TE","CIN","10","PUP","injury-status pup","Final L 10-16 vs NE","26","-","-","-","20","22","158","-","-","-","-","-"
"300","D. Turner","D. Turner","WR","LV","8","Ques","injury-status questionable","Final L 10-22 @ LAC","38","5","33","1","16","29","158","1","-","-","-","-"
"301","I. Guerendo","I. Guerendo","RB","SF","14","","injury-status","Final W 32-19 vs NYJ","84","84","420","4","15","16","152","-","-","-","-","-"
"302","B. Sinnott","B. Sinnott","TE","WAS","12","","injury-status","Final L 20-37 @ TB","11","-","-","-","5","5","28","1","-","-","-","-"
"303","K. Turpin","K. Turpin","WR","DAL","10","","injury-status","Final W 33-17 @ CLE","86","16","92","-","31","52","420","2","-","-","-","-"
"304","B. Melton","B. Melton","WR","GB","5","","injury-status","Final L 29-34 @ PHI","20","8","54","-","8","17","91","-","-","-","-","-"
"305","K. Herbert","K. Herbert","RB","CIN","10","","injury-status","Final L 10-16 vs NE","26","36","130","1","10","11","25","-","-","-","-","-"
"306","C. Austin","C. Austin","WR","PIT","5","Ques","injury-status questionable","Final W 18-10 @ ATL","100","-","-","-","36","58","548","4","-","-","-","-"
"307","D. Knox","D. Knox","TE","BUF","7","","injury-status","Final W 34-28 vs ARI","48","-","-","-","22","33","311","1","-","-","-","-"
"308","M. Williams","M. Williams","WR","PIT","5","DNR","injury-status dnr","Final W 18-10 @ ATL","46","-","-","-","21","34","298","1","-","-","-","-"
