"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12"
"798","D. Wright","D. Wright","WR","CAR","14","Ques","injury-status questionable","Final L 10-24 @ ATL","-","-","-","-","-","-","-","-","-","-","-","-"
"799","J. Lovett","J. Lovett","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"800","D. Cheek","D. Cheek","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"801","J. Babicz","J. Babicz","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"802","T. Ford","T. Ford","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"803","T. Clark","T. Clark","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"804","D. Estrada","D. Estrada","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"805","S. Green","S. Green","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"806","N. Muse","N. Muse","TE","MIN","6","","injury-status","Final L 17-20 vs TB","3","-","-","-","1","1","22","-","-","-","-","-"
"807","J. FitzPatrick","J. FitzPatrick","TE","ATL","5","","injury-status","Final W 24-10 vs CAR","2","-","-","-","1","1","12","-","-","-","-","-"
"808","J. Guarantano","J. Guarantano","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"809","J. Hall","J. Hall","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"810","D. Robertson","D. Robertson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"811","C. Sutton","C. Sutton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"812","T. Hennigan","T. Hennigan","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"813","N. Pau'u","N. Pau'u","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"814","K. Lassiter","K. Lassiter","WR","CIN","10","","injury-status","Final L 3-24 @ CLE","1","-","-","-","1","1","2","-","-","-","-","-"
"815","C. Brewer","C. Brewer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"816","C. Garbers","C. Garbers","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"817","L. Lewis","L. Lewis","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"818","Z. Horvath","Z. Horvath","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"819","K. Marks","K. Marks","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"820","B. Brown","B. Brown","RB","LV","8","","injury-status","Final W 17-16 @ DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"821","M. Harley","M. Harley","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"822","J. Sorenson","J. Sorenson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"823","S. Berryhill","S. Berryhill","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"824","J. Smart","J. Smart","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"825","J. Virgil","J. Virgil","WR","DEN","12","Ques","injury-status questionable","Final L 16-17 vs LV","-","-","-","-","-","-","-","-","-","-","-","-"
"826","C. Oladokun","C. Oladokun","QB","KC","10","","injury-status","Final L 20-21 vs DET","-","-","-","-","-","-","-","-","-","-","-","-"
"827","D. Allen","D. Allen","WR","PHI","9","","injury-status","Final W 25-20 @ NE","-","-","-","-","-","-","-","-","-","-","-","-"
"828","J. Ezzard","J. Ezzard","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"829","T. Snead","T. Snead","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"830","T. Pledger","T. Pledger","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"831","A. Green","A. Green","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"832","G. Brkic","G. Brkic","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"833","T. Harris","T. Harris","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"834","C. Jackson","C. Jackson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"835","T. Martin","T. Martin","WR","SF","14","","injury-status","Final W 30-7 @ PIT","-","-","-","-","-","-","-","-","-","-","-","-"
"836","K. Pimpleton","K. Pimpleton","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"837","G. Prince","G. Prince","TE","KC","10","","injury-status","Final L 20-21 vs DET","-","-","-","-","-","-","-","-","-","-","-","-"
"838","B. Koback","B. Koback","RB","SEA","8","","injury-status","Final L 13-30 vs LAR","-","-","-","-","-","-","-","-","-","-","-","-"
"839","D. Deese","D. Deese","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"840","D. Torrey","D. Torrey","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"841","S. Jones","S. Jones","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"842","A. Brown","A. Brown","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"843","B. Baylor","B. Baylor","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"844","R. Person","R. Person","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"845","E. Emezie","E. Emezie","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"846","J. Sterns","J. Sterns","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"847","J. Heiligh","J. Heiligh","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"848","M. Durant","M. Durant","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"849","J. Roberson","J. Roberson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"850","I. Weston","I. Weston","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"851","G. Bell","G. Bell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"852","C. Kelley","C. Kelley","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"853","J. Johnson","J. Johnson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"854","S. McCormick","S. McCormick","RB","LV","8","","injury-status","Final W 17-16 @ DEN","-","-","-","-","-","-","-","-","-","-","-","-"
"855","M. Borghi","M. Borghi","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"856","L. Brown","L. Brown","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"857","A. Allen","A. Allen","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"858","D. Dixon","D. Dixon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"859","D. Crum","D. Crum","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"860","M. Polk","M. Polk","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"861","J. Hall","J. Hall","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"862","J. Coan","J. Coan","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"863","K. Austin","K. Austin","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"864","D. King","D. King","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"865","C. Rambo","C. Rambo","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"866","T. Fryfogle","T. Fryfogle","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"867","J. Corbin","J. Corbin","RB","NYG","14","","injury-status","Final L 0-40 vs DAL","3","1","1","-","3","3","12","-","-","-","-","-"
"868","E. Perry","E. Perry","QB","JAX","8","","injury-status","Final W 31-21 @ IND","-","-","-","-","-","-","-","-","-","-","-","-"
"869","C. Hodges","C. Hodges","TE","WAS","12","Ques","injury-status questionable","Final W 20-16 vs ARI","-","-","-","-","-","-","-","-","-","-","-","-"
"870","S. Bolden","S. Bolden","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"871","A. Smith","A. Smith","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"872","C. Verdell","C. Verdell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"873","D. Williams","D. Williams","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"874","J. Johnson","J. Johnson","WR","HOU","6","Ques","injury-status questionable","Final L 9-25 @ BAL","-","-","-","-","-","-","-","-","-","-","-","-"
"875","D. Price","D. Price","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"876","C. Allen","C. Allen","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"877","B. Powell","B. Powell","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"878","B. Sanders","B. Sanders","WR","MIA","12","","injury-status","Final W 36-34 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"879","G. Calcaterra","G. Calcaterra","TE","PHI","9","","injury-status","Final W 25-20 @ NE","6","-","-","-","4","4","39","-","-","-","-","-"
"880","R. Roberson","R. Roberson","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"881","Z. White","Z. White","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"882","J. Mitchell","J. Mitchell","TE","DET","8","","injury-status","Final W 21-20 @ KC","4","-","-","-","2","2","28","-","-","-","-","-"
"883","T. Turner","T. Turner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"884","D. Drummond","D. Drummond","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"885","C. Strong","C. Strong","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"886","K. Brooks","K. Brooks","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"887","M. Teague","M. Teague","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"888","J. Ealy","J. Ealy","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"889","L. Smith","L. Smith","TE","ATL","5","","injury-status","Final W 24-10 vs CAR","-","-","-","-","-","-","-","-","-","-","-","-"
"890","J. Wydermyer","J. Wydermyer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"891","D. Dedmon","D. Dedmon","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"892","N. Kalinic","N. Kalinic","TE","LAR","8","","injury-status","Final W 30-13 @ SEA","-","-","-","-","-","-","-","-","-","-","-","-"
"893","B. Lenius","B. Lenius","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"894","R. Willis","R. Willis","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"895","D. Williams","D. Williams","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"896","M. Vital","M. Vital","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"897","G. Adomitis","G. Adomitis","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"898","M. Jacobson","M. Jacobson","TE","NO","11","","injury-status","Final W 16-15 vs TEN","-","-","-","-","-","-","-","-","-","-","-","-"
"899","C. Taylor","C. Taylor","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"900","D. Crawford","D. Crawford","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"901","S. Cannella","S. Cannella","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"902","K. Jackson","K. Jackson","TE","MIA","12","","injury-status","Final W 36-34 @ LAC","-","-","-","-","-","-","-","-","-","-","-","-"
"903","K. Costello","K. Costello","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"904","M. Sargent","M. Sargent","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"905","O. Anderson","O. Anderson","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"906","M. Bandy","M. Bandy","WR","DEN","12","","injury-status","Final L 16-17 vs LV","-","-","-","-","-","-","-","-","-","-","-","-"
"907","M. Seybert","M. Seybert","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"908","T. Toivonen","T. Toivonen","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"909","C. Saunders","C. Saunders","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"910","J. Hausmann","J. Hausmann","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"911","N. McCrary","N. McCrary","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"912","K. Bahar","K. Bahar","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"913","J. Verity","J. Verity","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"914","B. Johnson","B. Johnson","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"915","D. Sylencieux","D. Sylencieux","WR","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"916","J. Johnson","J. Johnson","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"917","C. Naggar","C. Naggar","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"918","S. Zylstra","S. Zylstra","TE","DET","8","","injury-status","Final W 21-20 @ KC","-","-","-","-","-","-","-","-","-","-","-","-"
"919","J. Blount","J. Blount","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"920","N. Guggemos","N. Guggemos","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"921","B. Seikovits","B. Seikovits","TE","ARI","8","","injury-status","Final L 16-20 @ WAS","-","-","-","-","-","-","-","-","-","-","-","-"
"922","T. Harbison","T. Harbison","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"923","L. Rice","L. Rice","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"924","B. Mack","B. Mack","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"925","D. Dukes","D. Dukes","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"926","S. Beyer","S. Beyer","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"927","C. Clay","C. Clay","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"928","J. Imatorbhebhe","J. Imatorbhebhe","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"929","T. Black","T. Black","WR","BAL","7","","injury-status","Final W 25-9 vs HOU","-","-","-","-","-","-","-","-","-","-","-","-"
"930","S. Buechele","S. Buechele","QB","BUF","7","","injury-status","Final L 16-22 @ NYJ","-","-","-","-","-","-","-","-","-","-","-","-"
"931","D. Stoner","D. Stoner","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"932","T. Ragas","T. Ragas","RB","","","Ques","injury-status questionable","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"933","G. Groshek","G. Groshek","RB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"934","D. Turner","D. Turner","WR","LV","8","Ques","injury-status questionable","Final W 17-16 @ DEN","2","-","-","-","-","-","-","-","-","-","-","-"
"935","R. Lees","R. Lees","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"936","P. Wells","P. Wells","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"937","C. Hill","C. Hill","QB","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"938","J. Raine","J. Raine","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"939","T. Walker","T. Walker","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"940","T. Poljan","T. Poljan","TE","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"941","J. Borregales","J. Borregales","K","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"942","T. Simmons","T. Simmons","WR","","","","injury-status","BYE","-","-","-","-","-","-","-","-","-","-","-","-"
"943","C. Johnson","C. Johnson","WR","SEA","8","","injury-status","Final L 13-30 vs LAR","-","-","-","-","-","-","-","-","-","-","-","-"
