"index","short_name","name","position","team","bye_week","injury_text","injury_class","game_status","points","stat_2","stat_3","stat_4","stat_5","stat_6","stat_7","stat_8","stat_9","stat_10","stat_11","stat_12","stat_13"
"177","C. Skattebo","C. Skattebo","RB","NYG","14","","injury-status","Sun 1:00 PM@ WAS","103","97.6","113","473","3","25","-","191","1","-","-","-","-"
"178","C. McLaughlin","C. McLaughlin","K","TB","9","","injury-status","Sun 1:00 PM@ ATL","102","150.8","-","-","-","-","-","-","-","-","-","-","-"
"179","K. Allen","K. Allen","WR","LAC","12","","injury-status","Fri 8:00 PMvs KC","100","139.6","1","6","-","49","-","532","4","-","-","-","-"
"180","M. Wilson","M. Wilson","WR","ARI","8","","injury-status","Sun 1:00 PM@ NO","100","251.2","1","5","-","45","-","532","4","-","-","-","-"
"181","D. Carlson","D. Carlson","K","LV","8","","injury-status","Sun 1:00 PM@ NE","100","205.7","-","-","-","-","-","-","-","-","-","-","-"
"182","M. Gesicki","M. Gesicki","TE","CIN","10","Ques","injury-status questionable","Sun 1:00 PM@ CLE","100","239.8","-","-","-","50","-","505","4","-","-","-","-"
"183","M. Taylor","M. Taylor","TE","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","100","213.2","-","-","-","54","-","545","3","-","-","-","-"
"184","J. Smith","J. Smith","TE","PIT","5","Ques","injury-status questionable","Sun 1:00 PM@ NYJ","99","149.9","1","3","-","55","-","555","3","-","-","-","-"
"185","H. Butker","H. Butker","K","KC","10","","injury-status","Fri 8:00 PM@ LAC","99","151.4","-","-","-","-","-","-","-","-","-","-","-"
"186","Los Angeles. Rams","Los Angeles. Rams","DEF","LAR","8","","injury-status","Sun 4:25 PMvs HOU","99","243.0","-","-","-","-","-","-","-","-","-","-","-"
"187","Z. Ertz","Z. Ertz","TE","WAS","12","","injury-status","Sun 1:00 PMvs NYG","98","172.4","-","-","-","51","-","489","4","-","-","-","-"
"188","J. Ford","J. Ford","RB","CLE","9","","injury-status","Sun 1:00 PMvs CIN","98","156.7","90","375","2","36","-","266","1","-","-","-","-"
"189","E. McPherson","E. McPherson","K","CIN","10","","injury-status","Sun 1:00 PM@ CLE","98","163.9","-","-","-","-","-","-","-","-","-","-","-"
"190","T. Bass","T. Bass","K","BUF","7","","injury-status","Sun 8:20 PMvs BAL","98","179.1","-","-","-","-","-","-","-","-","-","-","-"
"191","T. Loop","T. Loop","K","BAL","7","","injury-status","Sun 8:20 PM@ BUF","98","191.7","-","-","-","-","-","-","-","-","-","-","-"
"192","Washington. Commanders","Washington. Commanders","DEF","WAS","12","","injury-status","Sun 1:00 PMvs NYG","98","154.6","-","-","-","-","-","-","-","-","-","-","-"
"193","San Francisco. 49ers","San Francisco. 49ers","DEF","SF","14","","injury-status","Sun 4:05 PM@ SEA","98","159.5","-","-","-","-","-","-","-","-","-","-","-"
"194","Seattle. Seahawks","Seattle. Seahawks","DEF","SEA","8","","injury-status","Sun 4:05 PMvs SF","98","188.1","-","-","-","-","-","-","-","-","-","-","-"
"195","D. Slayton","D. Slayton","WR","NYG","14","","injury-status","Sun 1:00 PM@ WAS","98","260.1","-","-","-","40","-","595","3","-","-","-","-"
"196","E. Ayomanor","E. Ayomanor","WR","TEN","10","","injury-status","Sun 4:05 PM@ DEN","97","208.5","3","17","-","45","-","550","3","-","-","-","-"
"197","K. Fairbairn","K. Fairbairn","K","HOU","6","","injury-status","Sun 4:25 PM@ LAR","97","176.5","-","-","-","-","-","-","-","-","-","-","-"
"198","W. Reichard","W. Reichard","K","MIN","6","","injury-status","Mon 8:15 PM@ CHI","97","226.5","-","-","-","-","-","-","-","-","-","-","-"
"199","Tampa Bay. Buccaneers","Tampa Bay. Buccaneers","DEF","TB","9","","injury-status","Sun 1:00 PM@ ATL","96","188.3","-","-","-","-","-","-","-","-","-","-","-"
"200","Miami. Dolphins","Miami. Dolphins","DEF","MIA","12","","injury-status","Sun 1:00 PM@ IND","96","241.8","-","-","-","-","-","-","-","-","-","-","-"
"201","B. Strange","B. Strange","TE","JAX","8","","injury-status","Sun 1:00 PMvs CAR","95","200.8","-","-","-","52","-","510","3","-","-","-","-"
"202","M. Gay","M. Gay","K","WAS","12","","injury-status","Sun 1:00 PMvs NYG","95","224.0","-","-","-","-","-","-","-","-","-","-","-"
"203","D. Waller","D. Waller","TE","MIA","12","","injury-status","Sun 1:00 PM@ IND","95","209.3","-","-","-","49","-","525","3","-","-","-","-"
"204","C. Boswell","C. Boswell","K","PIT","5","","injury-status","Sun 1:00 PM@ NYJ","95","145.1","-","-","-","-","-","-","-","-","-","-","-"
"205","New York. Giants","New York. Giants","DEF","NYG","14","","injury-status","Sun 1:00 PM@ WAS","95","237.4","-","-","-","-","-","-","-","-","-","-","-"
"206","R. Dowdle","R. Dowdle","RB","CAR","14","","injury-status","Sun 1:00 PM@ JAX","95","199.6","90","373","3","29","-","208","1","-","-","-","-"
"207","B. Tuten","B. Tuten","RB","JAX","8","","injury-status","Sun 1:00 PMvs CAR","95","165.9","102","431","3","22","-","164","1","-","-","-","-"
"208","J. Elliott","J. Elliott","K","PHI","9","","injury-status","Thu 8:20 PMvs DAL","94","202.9","-","-","-","-","-","-","-","-","-","-","-"
"209","J. Moody","J. Moody","K","SF","14","","injury-status","Sun 4:05 PM@ SEA","94","685.7","-","-","-","-","-","-","-","-","-","-","-"
"210","J. Johnson","J. Johnson","TE","NO","11","","injury-status","Sun 1:00 PMvs ARI","94","269.6","-","-","-","50","-","505","3","-","-","-","-"
"211","J. Sanders","J. Sanders","TE","CAR","14","","injury-status","Sun 1:00 PM@ JAX","93","258.5","-","-","-","51","-","498","3","-","-","-","-"
"212","C. Otton","C. Otton","TE","TB","9","Ques","injury-status questionable","Sun 1:00 PM@ ATL","93","243.7","-","-","-","46","-","462","4","-","-","-","-"
"213","Y. Koo","Y. Koo","K","ATL","5","","injury-status","Sun 1:00 PMvs TB","93","169.8","-","-","-","-","-","-","-","-","-","-","-"
"214","Cincinnati. Bengals","Cincinnati. Bengals","DEF","CIN","10","","injury-status","Sun 1:00 PM@ CLE","93","624.4","-","-","-","-","-","-","-","-","-","-","-"
"215","R. White","R. White","RB","TB","9","Ques","injury-status questionable","Sun 1:00 PM@ ATL","93","153.5","85","355","3","28","-","213","1","-","-","-","-"
"216","K. Hunt","K. Hunt","RB","KC","10","","injury-status","Fri 8:00 PM@ LAC","93","181.6","93","381","3","25","-","180","1","-","-","-","-"
"217","W. Lutz","W. Lutz","K","DEN","12","","injury-status","Sun 4:05 PMvs TEN","92","183.3","-","-","-","-","-","-","-","-","-","-","-"
"218","T. Horton","T. Horton","WR","SEA","8","Ques","injury-status questionable","Sun 4:05 PMvs SF","92","230.1","3","15","-","39","-","530","3","-","-","-","-"
"219","New England. Patriots","New England. Patriots","DEF","NE","14","","injury-status","Sun 1:00 PMvs LV","92","239.6","-","-","-","-","-","-","-","-","-","-","-"
"220","Indianapolis. Colts","Indianapolis. Colts","DEF","IND","11","","injury-status","Sun 1:00 PMvs MIA","92","283.7","-","-","-","-","-","-","-","-","-","-","-"
"221","Chicago. Bears","Chicago. Bears","DEF","CHI","5","","injury-status","Mon 8:15 PMvs MIN","92","566.7","-","-","-","-","-","-","-","-","-","-","-"
"222","Arizona. Cardinals","Arizona. Cardinals","DEF","ARI","8","","injury-status","Sun 1:00 PM@ NO","92","593.4","-","-","-","-","-","-","-","-","-","-","-"
"223","N. Harris","N. Harris","RB","LAC","12","Ques","injury-status questionable","Fri 8:00 PMvs KC","91","124.8","108","448","3","20","-","142","1","-","-","-","-"
"224","B. McManus","B. McManus","K","GB","5","","injury-status","Sun 4:25 PMvs DET","91","697.5","-","-","-","-","-","-","-","-","-","-","-"
"225","New York. Jets","New York. Jets","DEF","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","91","236.9","-","-","-","-","-","-","-","-","-","-","-"
"226","Los Angeles. Chargers","Los Angeles. Chargers","DEF","LAC","12","","injury-status","Fri 8:00 PMvs KC","91","242.6","-","-","-","-","-","-","-","-","-","-","-"
"227","T. Bigsby","T. Bigsby","RB","JAX","8","","injury-status","Sun 1:00 PMvs CAR","91","117.2","115","478","4","17","-","122","-","-","-","-","-"
"228","T. Johnson","T. Johnson","TE","NYG","14","","injury-status","Sun 1:00 PM@ WAS","91","266.6","-","-","-","47","-","490","3","-","-","-","-"
"229","Cleveland. Browns","Cleveland. Browns","DEF","CLE","9","","injury-status","Sun 1:00 PMvs CIN","90","663.2","-","-","-","-","-","-","-","-","-","-","-"
"230","J. Karty","J. Karty","K","LAR","8","","injury-status","Sun 4:25 PMvs HOU","89","620.8","-","-","-","-","-","-","-","-","-","-","-"
"231","C. Ryland","C. Ryland","K","ARI","8","","injury-status","Sun 1:00 PM@ NO","89","674.3","-","-","-","-","-","-","-","-","-","-","-"
"232","Dallas. Cowboys","Dallas. Cowboys","DEF","DAL","10","","injury-status","Thu 8:20 PM@ PHI","89","280.7","-","-","-","-","-","-","-","-","-","-","-"
"233","P. Freiermuth","P. Freiermuth","TE","PIT","5","","injury-status","Sun 1:00 PM@ NYJ","89","218.1","-","-","-","50","-","475","3","-","-","-","-"
"234","J. Reynolds","J. Reynolds","WR","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","89","640.1","-","-","-","40","-","505","3","-","-","-","-"
"235","E. Arroyo","E. Arroyo","TE","SEA","8","","injury-status","Sun 4:05 PMvs SF","88","232.1","-","-","-","45","-","475","3","-","-","-","-"
"236","C. Little","C. Little","K","JAX","8","","injury-status","Sun 1:00 PMvs CAR","88","160.5","-","-","-","-","-","-","-","-","-","-","-"
"237","Jacksonville. Jaguars","Jacksonville. Jaguars","DEF","JAX","8","","injury-status","Sun 1:00 PMvs CAR","88","285.9","-","-","-","-","-","-","-","-","-","-","-"
"238","Las Vegas. Raiders","Las Vegas. Raiders","DEF","LV","8","","injury-status","Sun 1:00 PM@ NE","87","284.4","-","-","-","-","-","-","-","-","-","-","-"
"239","Atlanta. Falcons","Atlanta. Falcons","DEF","ATL","5","","injury-status","Sun 1:00 PMvs TB","87","683.9","-","-","-","-","-","-","-","-","-","-","-"
"240","J. Whittington","J. Whittington","WR","LAR","8","","injury-status","Sun 4:25 PMvs HOU","87","289.3","5","28","-","41","-","452","3","-","-","-","-"
"241","J. Sanders","J. Sanders","K","MIA","12","IR","injury-status ir","Sun 1:00 PM@ IND","86","680.9","-","-","-","-","-","-","-","-","-","-","-"
"242","C. Santos","C. Santos","K","CHI","5","","injury-status","Mon 8:15 PMvs MIN","86","683.4","-","-","-","-","-","-","-","-","-","-","-"
"243","I. TeSlaa","I. TeSlaa","WR","DET","8","","injury-status","Sun 4:25 PM@ GB","85","178.8","-","-","-","36","-","490","3","-","-","-","-"
"244","I. Likely","I. Likely","TE","BAL","7","Ques","injury-status questionable","Sun 8:20 PM@ BUF","85","195.8","-","-","-","37","-","440","4","-","-","-","-"
"245","K. Williams","K. Williams","WR","NE","14","Ques","injury-status questionable","Sun 1:00 PMvs LV","84","195.3","3","14","-","34","-","480","3","-","-","-","-"
"246","A. Iosivas","A. Iosivas","WR","CIN","10","","injury-status","Sun 1:00 PM@ CLE","84","259.3","-","-","-","35","-","425","4","-","-","-","-"
"247","J. Myers","J. Myers","K","SEA","8","","injury-status","Sun 4:05 PMvs SF","83","646.0","-","-","-","-","-","-","-","-","-","-","-"
"248","Carolina. Panthers","Carolina. Panthers","DEF","CAR","14","","injury-status","Sun 1:00 PM@ JAX","83","683.0","-","-","-","-","-","-","-","-","-","-","-"
"249","T. Spears","T. Spears","RB","TEN","10","IR","injury-status ir","Sun 4:05 PM@ DEN","83","164.9","75","318","2","28","-","211","1","-","-","-","-"
"250","J. Coker","J. Coker","WR","CAR","14","IR","injury-status ir","Sun 1:00 PM@ JAX","82","229.9","2","8","-","39","-","441","3","-","-","-","-"
"251","A. Pierce","A. Pierce","WR","IND","11","","injury-status","Sun 1:00 PMvs MIA","82","249.2","-","-","-","30","-","490","3","-","-","-","-"
"252","S. Shrader","S. Shrader","K","IND","11","","injury-status","Sun 1:00 PMvs MIA","82","667.7","-","-","-","-","-","-","-","-","-","-","-"
"253","B. Grupe","B. Grupe","K","NO","11","","injury-status","Sun 1:00 PMvs ARI","82","690.2","-","-","-","-","-","-","-","-","-","-","-"
"254","Tennessee. Titans","Tennessee. Titans","DEF","TEN","10","","injury-status","Sun 4:05 PM@ DEN","82","235.2","-","-","-","-","-","-","-","-","-","-","-"
"255","D. Brown","D. Brown","WR","JAX","8","","injury-status","Sun 1:00 PMvs CAR","81","250.4","2","11","-","35","-","444","3","-","-","-","-"
"256","New Orleans. Saints","New Orleans. Saints","DEF","NO","11","","injury-status","Sun 1:00 PMvs ARI","81","286.4","-","-","-","-","-","-","-","-","-","-","-"
"257","J. Slye","J. Slye","K","TEN","10","","injury-status","Sun 4:05 PM@ DEN","80","694.6","-","-","-","-","-","-","-","-","-","-","-"
"258","A. Borregales","A. Borregales","K","NE","14","","injury-status","Sun 1:00 PMvs LV","80","633.2","-","-","-","-","-","-","-","-","-","-","-"
"259","J. Wright","J. Wright","RB","MIA","12","Doub","injury-status doubtful","Sun 1:00 PM@ IND","79","219.6","80","338","3","19","-","141","1","-","-","-","-"
"260","B. Allen","B. Allen","RB","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","79","139.9","77","328","3","18","-","135","1","-","-","-","-"
"261","N. Folk","N. Folk","K","NYJ","9","","injury-status","Sun 1:00 PMvs PIT","79","678.9","-","-","-","-","-","-","-","-","-","-","-"
"262","T. Franklin","T. Franklin","WR","DEN","12","","injury-status","Sun 4:05 PMvs TEN","78","247.0","1","5","-","33","-","433","3","-","-","-","-"
"263","R. Fitzgerald","R. Fitzgerald","K","CAR","14","","injury-status","Sun 1:00 PM@ JAX","78","669.2","-","-","-","-","-","-","-","-","-","-","-"
"264","A. Szmyt","A. Szmyt","K","CLE","9","","injury-status","Sun 1:00 PMvs CIN","78","564.8","-","-","-","-","-","-","-","-","-","-","-"
"265","T. Lockett","T. Lockett","WR","TEN","10","","injury-status","Sun 4:05 PM@ DEN","78","241.8","-","-","-","42","-","445","2","-","-","-","-"
"266","K. Boutte","K. Boutte","WR","NE","14","","injury-status","Sun 1:00 PMvs LV","77","286.4","1","6","-","32","-","427","3","-","-","-","-"
"267","D. Thornton","D. Thornton","WR","LV","8","","injury-status","Sun 1:00 PM@ NE","77","181.3","1","6","-","30","-","432","3","-","-","-","-"
"268","D. Schultz","D. Schultz","TE","HOU","6","","injury-status","Sun 4:25 PM@ LAR","76","250.0","-","-","-","40","-","400","3","-","-","-","-"
"269","P. Bryant","P. Bryant","WR","DEN","12","","injury-status","Sun 4:05 PMvs TEN","76","237.7","-","-","-","34","-","408","3","-","-","-","-"
"270","K. Monangai","K. Monangai","RB","CHI","5","Ques","injury-status questionable","Mon 8:15 PMvs MIN","76","216.5","101","419","4","8","-","58","-","-","-","-","-"
"271","G. Gano","G. Gano","K","NYG","14","","injury-status","Sun 1:00 PM@ WAS","75","695.4","-","-","-","-","-","-","-","-","-","-","-"
"272","T. Atwell","T. Atwell","WR","LAR","8","","injury-status","Sun 4:25 PMvs HOU","74","693.0","3","17","-","34","-","431","2","-","-","-","-"
"273","A. Thielen","A. Thielen","WR","MIN","6","","injury-status","Mon 8:15 PM@ CHI","74","170.1","1","3","-","36","-","392","3","-","-","-","-"
"274","J. Tolbert","J. Tolbert","WR","DAL","10","","injury-status","Thu 8:20 PM@ PHI","73","298.1","-","-","-","33","-","388","3","-","-","-","-"
"275","T. Higbee","T. Higbee","TE","LAR","8","","injury-status","Sun 4:25 PMvs HOU","73","269.5","-","-","-","38","-","360","3","-","-","-","-"
"276","N. Westbrook-Ikhine","N. Westbrook-Ikhine","WR","MIA","12","","injury-status","Sun 1:00 PM@ IND","73","689.4","1","5","-","30","-","393","3","-","-","-","-"
"277","D. Hopkins","D. Hopkins","WR","BAL","7","Ques","injury-status questionable","Sun 8:20 PM@ BUF","72","220.2","-","-","-","31","-","383","3","-","-","-","-"
"278","K. Turpin","K. Turpin","WR","DAL","10","","injury-status","Thu 8:20 PM@ PHI","72","661.5","13","77","1","28","-","341","2","-","-","-","-"
"279","O. Gordon","O. Gordon","RB","MIA","12","","injury-status","Sun 1:00 PM@ IND","72","160.4","93","385","4","9","-","66","-","-","-","-","-"
"280","B. Robinson","B. Robinson","RB","SF","14","","injury-status","Sun 4:05 PM@ SEA","71","88.6","89","380","3","11","-","79","1","-","-","-","-"
"281","J. Hill","J. Hill","RB","BAL","7","","injury-status","Sun 8:20 PM@ BUF","71","242.4","35","165","1","31","-","234","2","-","-","-","-"
"282","R. Wilson","R. Wilson","WR","PIT","5","","injury-status","Sun 1:00 PM@ NYJ","71","265.4","-","-","-","29","-","387","3","-","-","-","-"
"283","C. Austin","C. Austin","WR","PIT","5","Ques","injury-status questionable","Sun 1:00 PM@ NYJ","71","269.8","3","14","-","35","-","400","2","-","-","-","-"
"284","D. Giddens","D. Giddens","RB","IND","11","","injury-status","Sun 1:00 PMvs MIA","70","216.4","80","335","3","15","-","111","-","-","-","-","-"
"285","M. Washington","M. Washington","WR","MIA","12","","injury-status","Sun 1:00 PM@ IND","69","694.5","3","17","-","38","-","385","2","-","-","-","-"
"286","W. Shipley","W. Shipley","RB","PHI","9","","injury-status","Thu 8:20 PMvs DAL","69","190.2","69","305","2","16","-","120","1","-","-","-","-"
"287","H. Fannin","H. Fannin","TE","CLE","9","","injury-status","Sun 1:00 PMvs CIN","68","268.3","-","-","-","37","-","375","2","-","-","-","-"
"288","Q. Johnston","Q. Johnston","WR","LAC","12","Ques","injury-status questionable","Fri 8:00 PMvs KC","68","245.0","2","11","-","29","-","361","3","-","-","-","-"
"289","D. Neal","D. Neal","RB","NO","11","","injury-status","Sun 1:00 PMvs ARI","68","254.5","75","310","2","15","-","110","1","-","-","-","-"
"290","R. Johnson","R. Johnson","RB","CHI","5","Ques","injury-status questionable","Mon 8:15 PMvs MIN","67","222.9","52","213","2","23","-","162","1","-","-","-","-"
"291","G. Dortch","G. Dortch","WR","ARI","8","","injury-status","Sun 1:00 PM@ NO","66","692.8","7","37","-","34","-","335","2","-","-","-","-"
"292","A. Mitchell","A. Mitchell","WR","IND","11","","injury-status","Sun 1:00 PMvs MIA","66","251.8","1","5","-","29","-","388","2","-","-","-","-"
"293","A. Cooper","A. Cooper","WR","LV","8","","injury-status","Sun 1:00 PM@ NE","66","202.9","-","-","-","30","-","386","2","-","-","-","-"
"294","N. Gray","N. Gray","TE","KC","10","","injury-status","Fri 8:00 PM@ LAC","65","273.9","1","1","-","31","-","314","3","-","-","-","-"
"295","J. Noel","J. Noel","WR","HOU","6","","injury-status","Sun 4:25 PM@ LAR","65","253.1","4","26","-","31","-","349","2","-","-","-","-"
"296","D. Vele","D. Vele","WR","NO","11","","injury-status","Sun 1:00 PMvs ARI","65","681.9","1","5","-","33","-","355","2","-","-","-","-"
"297","K. Mitchell","K. Mitchell","RB","BAL","7","","injury-status","Sun 8:20 PM@ BUF","61","209.7","60","277","2","12","-","91","1","-","-","-","-"
"298","E. Wilson","E. Wilson","RB","GB","5","","injury-status","Sun 4:25 PMvs DET","61","676.6","60","250","2","16","-","118","1","-","-","-","-"
"299","N. Brown","N. Brown","WR","WAS","12","Ques","injury-status questionable","Sun 1:00 PMvs NYG","61","681.3","-","-","-","27","-","350","2","-","-","-","-"
"300","A. Barner","A. Barner","TE","SEA","8","","injury-status","Sun 4:05 PMvs SF","60","622.6","-","-","-","33","-","311","2","-","-","-","-"
